_time,mua_gia_1ACB,mua_gia_1BCM,mua_gia_1BID,mua_gia_1BVH,mua_gia_1CTG,mua_gia_1FPT,mua_gia_1GAS,mua_gia_1GVR,mua_gia_1HDB,mua_gia_1HPG,mua_gia_1MBB,mua_gia_1MSN,mua_gia_1MWG,mua_gia_1NVL,mua_gia_1PDR,mua_gia_1PLX,mua_gia_1POW,mua_gia_1SAB,mua_gia_1SSI,mua_gia_1STB,mua_gia_1TCB,mua_gia_1TPB,mua_gia_1VCB,mua_gia_1VHM,mua_gia_1VIB,mua_gia_1VIC,mua_gia_1VJC,mua_gia_1VNM,mua_gia_1VPB,mua_gia_1VRE,ban_gia_1ACB,ban_gia_1BCM,ban_gia_1BID,ban_gia_1BVH,ban_gia_1CTG,ban_gia_1FPT,ban_gia_1GAS,ban_gia_1GVR,ban_gia_1HDB,ban_gia_1HPG,ban_gia_1MBB,ban_gia_1MSN,ban_gia_1MWG,ban_gia_1NVL,ban_gia_1PDR,ban_gia_1PLX,ban_gia_1POW,ban_gia_1SAB,ban_gia_1SSI,ban_gia_1STB,ban_gia_1TCB,ban_gia_1TPB,ban_gia_1VCB,ban_gia_1VHM,ban_gia_1VIB,ban_gia_1VIC,ban_gia_1VJC,ban_gia_1VNM,ban_gia_1VPB,ban_gia_1VRE,Gia KL,mua_kl_1ACB,mua_kl_1BCM,mua_kl_1BID,mua_kl_1BVH,mua_kl_1CTG,mua_kl_1FPT,mua_kl_1GAS,mua_kl_1GVR,mua_kl_1HDB,mua_kl_1HPG,mua_kl_1MBB,mua_kl_1MSN,mua_kl_1MWG,mua_kl_1NVL,mua_kl_1PDR,mua_kl_1PLX,mua_kl_1POW,mua_kl_1SAB,mua_kl_1SSI,mua_kl_1STB,mua_kl_1TCB,mua_kl_1TPB,mua_kl_1VCB,mua_kl_1VHM,mua_kl_1VIB,mua_kl_1VIC,mua_kl_1VJC,mua_kl_1VNM,mua_kl_1VPB,mua_kl_1VRE,ban_kl_1ACB,ban_kl_1BCM,ban_kl_1BID,ban_kl_1BVH,ban_kl_1CTG,ban_kl_1FPT,ban_kl_1GAS,ban_kl_1GVR,ban_kl_1HDB,ban_kl_1HPG,ban_kl_1MBB,ban_kl_1MSN,ban_kl_1MWG,ban_kl_1NVL,ban_kl_1PDR,ban_kl_1PLX,ban_kl_1POW,ban_kl_1SAB,ban_kl_1SSI,ban_kl_1STB,ban_kl_1TCB,ban_kl_1TPB,ban_kl_1VCB,ban_kl_1VHM,ban_kl_1VIB,ban_kl_1VIC,ban_kl_1VJC,ban_kl_1VNM,ban_kl_1VPB,ban_kl_1VRE,mua_kl_2ACB,mua_kl_2BCM,mua_kl_2BID,mua_kl_2BVH,mua_kl_2CTG,mua_kl_2FPT,mua_kl_2GAS,mua_kl_2GVR,mua_kl_2HDB,mua_kl_2HPG,mua_kl_2MBB,mua_kl_2MSN,mua_kl_2MWG,mua_kl_2NVL,mua_kl_2PDR,mua_kl_2PLX,mua_kl_2POW,mua_kl_2SAB,mua_kl_2SSI,mua_kl_2STB,mua_kl_2TCB,mua_kl_2TPB,mua_kl_2VCB,mua_kl_2VHM,mua_kl_2VIB,mua_kl_2VIC,mua_kl_2VJC,mua_kl_2VNM,mua_kl_2VPB,mua_kl_2VRE,ban_kl_2ACB,ban_kl_2BCM,ban_kl_2BID,ban_kl_2BVH,ban_kl_2CTG,ban_kl_2FPT,ban_kl_2GAS,ban_kl_2GVR,ban_kl_2HDB,ban_kl_2HPG,ban_kl_2MBB,ban_kl_2MSN,ban_kl_2MWG,ban_kl_2NVL,ban_kl_2PDR,ban_kl_2PLX,ban_kl_2POW,ban_kl_2SAB,ban_kl_2SSI,ban_kl_2STB,ban_kl_2TCB,ban_kl_2TPB,ban_kl_2VCB,ban_kl_2VHM,ban_kl_2VIB,ban_kl_2VIC,ban_kl_2VJC,ban_kl_2VNM,ban_kl_2VPB,ban_kl_2VRE
2023-03-20 02:40:20+00:00,24.2,81.0,45.75,49.7,28.7,78.6,103.6,14.75,18.0,20.45,17.5,82.1,38.65,11.39,12.05,35.75,13.199999999999998,189.4,20.0,24.85,26.5,22.55,88.5,43.9,20.95,52.5,106.0,74.5,19.55,28.85,24.25,81.4,45.8,49.75,28.8,78.7,103.7,14.8,18.05,20.5,17.55,82.2,38.75,11.449999999999998,12.1,35.8,13.2,190.95,20.05,24.9,26.55,22.6,88.6,43.95,21.0,52.6,106.3,74.6,19.6,29.0,1035.0666666666666,1444.1064453125,70.82610874005324,180.0,58.28396499612598,289.1125542845725,557.5803719518407,137.70411294295465,710.0,3669.382716049383,6465.0,3310.0,120.0,2360.0,2216.0,2870.0,610.0,7599.0625,12.091661497827339,31273.33333333333,3150.0,420.0,2909.84375,800.0,1717.5,9672.332155494361,986.6077528086337,55.20385754820709,950.0,10482.720752498532,450.0,39.490142057831676,4.141883280184752,31.667497174580593,16.34302176161408,320.0,222.36134594407412,35.423993873483916,475.6334377191076,257.619857838361,6216.666666666667,5170.0,160.57805435980762,374.3444271075148,10643.333333333334,964.2561790891809,70.0,610.0,18.411520273259317,6540.0,4530.0,898.8595700874858,1221.78209304984,98.9100429864969,358.7252676504629,4900.0,280.0,3.905139473913708,397.6042468406956,6575.0,114.73438979275879,5270.485026041667,39.65924729508645,2980.0,126.80449770183714,140.7433834123981,1640.4197506028777,131.03287832466253,3563.333333333333,1039.1358024691358,24530.0,23070.0,970.0,4160.0,21288.0,7810.0,340.0,22856.875,24.97100578599229,10606.666666666666,30930.0,6390.0,5549.53125,250.0,1170.0,4202.900961788945,1045.7331559502218,46.48734601304708,2240.0,13624.572751322752,1730.0,144.99214528851797,2.333850563024794,113.51334814040821,327.63808608362456,310.0,495.93241048738446,29.43440177945729,900.6823504844332,146.68652013787815,16670.0,10720.0,32.21736495658201,892.0757757450682,43483.333333333336,3884.2039838877017,780.0,16580.0,17.181310332438525,8570.0,7460.0,1548.8157223644187,756.17609739369,321.80513063767626,2467.7238245081016,6680.0,730.0,4.859190628884077,370.2127244555551,2550.0,165.7483551461978
2023-03-20 02:40:30+00:00,24.2,81.0,45.75,49.7,28.7,78.6,103.6,14.75,18.0,20.45,17.5,82.1,38.65,11.35,12.05,35.75,13.15,189.4,20.0,24.85,26.5,22.55,88.5,43.9,20.95,52.5,106.0,74.5,19.55,28.85,24.25,81.4,45.8,49.75,28.8,78.7,103.7,14.8,18.05,20.5,17.55,82.2,38.75,11.4,12.1,35.8,13.199999999999998,190.95,20.05,24.9,26.55,22.6,88.6,43.95,21.0,52.6,106.3,74.6,19.6,29.0,1035.05,2159.1064453125,102.45570087642149,200.0,53.12086728435964,256.53835314649587,860.0,199.917127060824,672.9166666666666,4470.0,6592.0,3310.0,122.53159722222225,2370.0,6560.0,2055.872839506173,181.73095703125,23390.0,10.0,31390.0,3032.5,1578.0787037037035,3193.05362654321,760.0,1466.867283950617,15425.0,1420.0,75.14661525661128,1240.0,12145.0,279.34640519990234,35.1315909232362,3.7170454264990176,30.0,10.0,296.01785356481327,520.0,35.05620521575617,870.0,305.3675796639675,6500.0,4342.3486172294915,148.61438609022719,460.0,1772.5,1067.2882014753286,60.0,746.6666666666666,16.457502090309607,5683.333333333333,4023.182746039621,954.410937242841,1670.0,60.0,340.0595893012153,3900.0,322.77582860732696,6.263894607007716,720.0,6570.0,150.0,4916.485026041667,52.40532795559163,2980.0,115.99466528901162,125.56304983464194,2220.0,92.41198811524536,3105.4166666666665,1040.0,24590.0,23070.0,785.8891121031745,4160.0,25740.0,6427.624074074074,396.2890625,35110.0,60.0,10140.0,30830.0,5369.305555555556,5768.5435956790125,250.0,1092.2777777777778,6890.0,1620.0,47.54196548030074,2240.0,16220.0,1112.5856417914756,135.7053089011634,2.094471934358052,200.0,560.0,253.748448389592,1500.0,30.833576383776915,1320.0,241.06133501673,14170.0,8864.61542066576,29.822917406949085,1390.0,11310.0,4369.729481873665,780.0,16730.0,15.394204764443804,8570.0,6484.004828310763,1841.5036827021927,1030.0,590.0,2827.226672363281,6680.0,613.6750521838858,11.437978135623993,580.0,2550.0,240.0
2023-03-20 02:40:40+00:00,24.2,81.0,45.75,49.7,28.7,78.6,103.5,14.75,18.0,20.45,17.5,82.1,38.65,11.35,12.05,35.75,13.15,189.4,20.0,24.85,26.5,22.55,88.56666666666666,43.9,20.95,52.5,106.0,74.5,19.55,28.85,24.25,81.4,45.8,49.75,28.8,78.7,103.6,14.8,18.05,20.5,17.55,82.2,38.75,11.4,12.1,35.8,13.2,190.95,20.05,24.9,26.55,22.600000000000005,88.65,43.95,21.0,52.6,106.3,74.6,19.6,29.0,1035.0,960.0,104.95570087642147,179.81730659867532,47.54521463716804,253.85331521001322,691.5097798051954,490.0,754.0277777777778,4760.0,6580.0,3260.0,120.0,2420.0,6695.0,1900.0,186.59206814236111,12273.877314814814,23.87898631973306,31490.0,2970.0,2024.412037037037,3570.0,300.0,1296.6520061728395,15420.0,942.8975031207042,68.126862410822,588.6111111111111,12196.666666666666,284.5016179559504,38.721818197984234,14.764165569952425,28.493517443252248,34.84376624285623,257.0178535648133,255.22491766893296,10.0,870.0,291.8478625525209,10154.0,5170.0,182.39236672710362,460.0,4487.5,964.0566063684641,40.0,970.0,39.8897579962279,6630.0,4480.0,937.8219796072694,1610.0,350.0,70.0,3185.2134773662556,250.0,8.064772672399766,465.54349178494783,6570.0,109.90952185018696,6900.0,52.40532795559162,2514.865588591957,103.79668233546894,125.02333450133018,1426.1879016494654,50.0,3113.1944444444443,1040.0,24606.666666666668,23070.0,980.0,4160.0,25750.0,7810.0,398.51128472222223,25310.949074074077,30.460921755685092,10240.0,31340.0,5263.972222222222,6800.0,563.3333333333334,989.9027777777777,6890.0,1054.7035066113576,41.44408196810438,1988.888888888889,16220.0,1191.726849682785,183.66321017275817,9.022392481611039,128.68135790002637,418.10180769253896,250.74844838959197,582.0826662164421,120.0,1340.0,231.9169657456382,11670.0,10720.0,53.25378968551473,1590.0,11310.0,3977.0800023359593,780.0,16830.0,16.443744689654764,8570.0,7460.0,1966.4640579155125,1030.0,350.0,3480.0,4878.485939643348,730.0,11.78688126680904,415.5781287523895,2550.0,148.96689953947254
2023-03-20 02:40:50+00:00,24.2,81.0,45.75,49.7,28.7,78.6,103.5,14.75,18.0,20.45,17.5,82.1,38.65,11.35,12.05,35.8,13.15,189.4,20.0,24.85,26.5,22.55,88.6,43.9,20.95,52.5,106.0,74.5,19.55,28.85,24.25,81.4,45.8,49.75,28.75,78.7,103.6,14.8,18.05,20.5,17.55,82.2,38.75,11.4,12.1,35.85,13.2,190.95,20.05,24.9,26.55,22.6,88.65,43.95,21.0,52.6,106.3,74.6,19.6,29.0,1035.0166666666669,1180.0,96.84380991144349,154.26175104311974,41.49912242245649,470.0,675.0108664502172,189.31810461450482,745.0,3587.0919067215364,5160.0,3213.333333333333,110.0,1949.9166666666667,3464.5666666666666,1800.0,10.0,14330.627314814814,22.767875208621945,31195.0,2970.0,920.0,3422.05362654321,100.0,1730.0,10662.270121715475,930.0,69.54844122112422,578.8611111111111,12140.0,460.0,31.221818197984227,14.047709297866959,23.000782446124845,31.869447730038832,390.0,343.94667283232985,22.523435739551292,547.0417971488844,1320.0,14150.0,4626.234861722949,370.0,470.41476589422393,4748.0,1490.0,780.0,950.0,37.04237074638767,6180.0,5110.0,776.1553129406026,1650.0,100.36613520929302,279.56758130234454,3329.2881229995423,274.3728071832428,7.487615308614218,409.6351462232433,5680.980136321146,100.03101718508094,6900.0,47.51052457617675,2183.754477480846,90.13040375875165,240.0,1337.986557388295,73.69187617269154,3560.0,946.8175582990399,24625.0,22970.0,980.0,3590.5,22548.3,7810.0,610.0,26265.449074074073,24.90536620012954,10290.0,31400.0,6390.0,5770.5435956790125,720.0,1170.0,4731.612425266555,1620.0,40.53989968008154,1988.8888888888891,16220.0,1730.0,144.91321017275817,8.61867962219107,110.06611161363531,371.5773300327712,320.0,566.3523005193666,34.3337436390854,889.6029381055414,700.0,11670.0,9487.461542066576,80.0,789.5620585975208,11338.0,6520.0,1010.0,17020.0,13.597683934230895,8570.0,7460.0,1668.6862801377347,1030.0,343.1787185264481,2800.5742370542675,5531.666476146929,599.1344337068715,11.055634689596863,361.6232149239135,2161.960581873739,143.04691774214103
2023-03-20 02:41:00+00:00,24.15,81.0,45.75,49.7,28.7,78.6,103.5,14.75,18.0,20.45,17.5,82.05,38.65,11.35,12.05,35.8,13.15,189.4,20.0,24.85,26.45,22.55,88.6,43.95,20.95,52.5,106.0,74.5,19.55,28.85,24.25,81.4,45.8,49.75,28.75,78.7,103.6,14.8,18.05,20.5,17.55,82.2,38.75,11.4,12.1,35.85,13.2,190.95,20.05,24.9,26.55,22.6,88.65,43.95,21.0,52.6,106.3,74.6,19.6,29.0,1034.92,6545.0,99.62156547403923,152.11989529353275,37.65322397013006,475.0,380.0,191.47361329818347,678.3641975308642,3760.0,4867.5,1863.3333333333333,405.0,2057.5,3630.0,1605.0969821673525,232.26394314236114,23280.0,23.593592251973853,31060.0,1960.0,6110.0,4090.0,446.0,400.0,11840.300135239419,1082.752151333166,58.24199637376475,770.0,9456.666666666666,273.1131993427031,37.88609764381314,15.160776252378318,21.164395254763043,34.29938636670981,390.0,320.42125247938714,19.831118985787125,509.1720217924949,355.70476543361406,15553.333333333334,5210.0,430.0,468.6789035262578,5000.0,1174.8971238795025,710.0,915.0,38.98500395339154,5910.0,5110.0,797.9503477117809,1285.9377408713829,100.41190211045465,218.70582647266917,3730.0,249.37280718324286,10.009467457241634,414.0978606061108,6580.0,93.91769943683667,3110.0,48.10529144139686,2177.624451785867,81.86974594918719,240.0,2220.0,65.56188825832669,2674.6604938271603,1040.0,24635.0,22970.0,440.0,4165.0,29025.0,5920.847119341564,453.2612847222223,35260.0,24.978738928556425,10260.0,31500.0,5360.0,6800.0,288.33333333333337,1050.0,5314.013805851728,1264.816644401886,29.35738714009173,2240.0,16220.0,1143.2584716759966,196.50680778535695,9.333755184316404,108.33412927894867,349.5303667030791,30.0,518.9449713919987,34.72033593253324,835.8033053687341,397.67847867895426,11670.0,10720.0,80.0,759.5782448297396,11380.0,4514.5041594332515,1010.0,17020.0,12.69856619254751,8570.0,7490.0,1849.651422375261,819.3360278267685,312.3260583422541,2463.39163710285,6680.0,601.3566559290937,12.729091756669257,360.92675851648227,2550.0,139.7202715534764
2023-03-20 02:41:10+00:00,24.15,81.0,45.75,49.7,28.7,78.5,103.5,14.75,18.0,20.45,17.5,82.1,38.65,11.35,12.05,35.8,13.15,189.3,20.0,24.85,26.45,22.55,88.5,43.9,20.95,52.5,106.3,74.5,19.55,28.85,24.25,81.4,45.8,49.75,28.75,78.6,103.6,14.8,18.05,20.5,17.55,82.2,38.75,11.400000000000002,12.1,35.85,13.2,190.95,20.05,24.9,26.55,22.6,88.65,43.95000000000001,21.0,52.6,106.4,74.6,19.6,28.96666666666667,1034.7875,8050.0,230.0,205.0,34.0146276157486,249.21488894872593,2210.0,370.0,976.6666666666666,3760.0,4116.25,660.0,16.666666666666668,2525.0,3554.0,1550.0,310.0,23310.0,70.0,30916.666666666668,2574.285714285714,5163.333333333333,4600.0,280.0,1050.0,14870.0,1440.0,140.0,290.0,7163.333333333333,460.0,33.605718557872166,16.478947478360183,19.29077403984009,50.0,390.0,95.0,17.547821973511216,513.9809070825609,260.0,16780.0,5310.0,170.15848071771384,479.17976206599957,6045.714285714285,1590.0,720.0,590.0,41.348269382447,5370.0,5625.0,950.0,1278.4649792401528,101.21101003828058,210.0,3610.0,280.0,20.0,388.3600931818747,5773.9977929245715,106.66666666666669,3110.0,100.0,2980.0,74.08514214775093,124.47568110691002,920.0,50.0,3573.333333333333,1040.0,24640.0,22970.0,1010.0,4170.0,29730.0,7810.0,610.0,35410.0,30.0,10290.0,27227.14285714286,5360.0,6800.0,270.0,2170.0,6890.0,1620.0,10.0,2240.0,16220.0,1730.0,180.6422980356172,10.17539372318767,107.57436836662731,560.0,420.0,520.0,35.61743681926469,828.2610742448386,700.0,11715.0,10770.0,111.52940720490457,943.9020098965411,11321.42857142857,6520.0,1010.0,17020.0,11.914438739164437,8570.0,7490.0,2680.0,840.6890156525573,307.7887384382973,3480.0,6680.0,730.0,50.0,333.5426033310425,2179.1067313193043,180.0
2023-03-20 02:41:20+00:00,24.15,81.0,45.75,49.7,28.7,78.5,103.5,14.75,18.0,20.45,17.5,82.1,38.66666666666666,11.35,12.05,35.8,13.15,189.3,20.0,24.85,26.45,22.55,88.5,43.9,20.95,52.5,106.3,74.5,19.55,28.85,24.25,81.4,45.8,49.75,28.75,78.6,103.6,14.8,18.05,20.5,17.55,82.15,38.8,11.4,12.1,35.85,13.2,190.9,20.05,24.9,26.55,22.6,88.6,43.95000000000001,21.0,52.6,106.4,74.6,19.6,28.96666666666667,1034.6285714285716,8085.0,220.0,220.0,60.54757941855183,309.2295081864621,1130.8150807819266,227.58860562168903,1530.0,3269.2091906721535,3120.0,1120.0,302.1331404320988,1596.6666666666667,4980.0,1200.0,300.0,23260.0,60.0,31066.666666666668,3380.0,4823.333333333333,4700.0,490.0,849.074184303351,14870.0,1133.7758875319114,58.72341646604603,295.0,11913.733333333334,270.0,60.0,80.0,20.0,150.0,289.0051010185181,440.0,14.994083130657973,840.0,335.8800230722336,14943.333333333334,5340.0,250.0,1590.0,7740.0,1065.780241465412,730.0,490.0,180.0,5290.0,5740.0,880.0,1390.4891911235038,100.0,177.2916246345286,3338.062700045725,241.15214429738126,20.0,700.0,6630.0,80.07498644839588,3110.0,100.0,2980.0,146.55380564002434,156.43743792041172,1245.52180737972,47.70821906828295,3600.0,822.6817558299041,24640.0,23770.0,486.2099013447972,3720.0,28780.0,7810.0,610.0,33410.0,30.0,10290.0,21580.0,5366.666666666667,6800.0,260.0,924.5972222222223,6900.0,1341.057794557027,24.12619060979691,2240.0,16020.5,1730.0,410.0,50.0,200.0,555.0,242.07098525416913,520.0,36.50072753923718,1340.0,407.85075327125804,11750.0,10820.0,200.0,540.0,11210.0,4052.6642054553595,1010.0,16970.0,20.0,8570.0,7325.0,2680.0,871.113893719925,545.0,2316.3990683150496,5278.769051973784,625.4166141819851,10.0,580.0,2550.0,121.67629840501286
2023-03-20 02:41:30+00:00,24.15,81.0,45.75,49.7,28.7,78.5,103.5,14.75,18.0,20.45,17.5,82.0,38.65,11.35,12.05,35.8,13.15,189.3,20.0,24.85,26.49285714285714,22.55,88.5,43.9,20.95,52.5,106.3,74.5,19.55,28.85,24.25,81.4,45.8,49.75,28.75,78.6,103.6,14.8,18.05,20.5,17.55,82.1,38.8,11.4,12.1,35.85,13.2,190.9,20.05,24.899999999999995,26.55,22.6,88.6,43.95,21.0,52.6,106.4,74.6,19.6,28.96666666666667,1034.6,8090.0,107.34586803741489,128.27486911691597,53.90747100800688,337.16221404315013,1260.8150807819266,231.04754044179717,669.1512345679013,4065.0,3092.0,1120.0,1040.0,2370.0,4990.0,1578.8996646852615,295.0,23197.5,28.605779111475552,31186.666666666668,2811.6666666666665,711.4285714285714,4680.0,440.0,760.8180272108845,10006.25702569549,1443.3333333333333,69.23438806739387,290.0,20506.666666666668,291.0878310426648,32.679431574706726,20.06451408550827,31.49368364799753,125.12657504245061,252.0028693229164,1100.0,12.128065689929658,468.5992465748486,250.0,11693.333333333334,5590.0,100.0,434.78417893581013,6524.521428571429,1078.0917464641723,710.0,277.5,48.18077172549344,5090.0,5770.0,1064.6586266955171,1442.4891911235038,105.24863091975354,300.0,2270.0,270.0,10.695231929781952,339.66237025659666,6680.0,70.08569879816673,3110.0,49.717306281880745,1804.5305647323337,132.05447247889788,171.99205669108147,1101.0773629352757,42.12024793741265,2360.1697530864194,1040.0,24648.0,23750.0,90.0,4176.666666666667,28830.0,6637.316346593507,610.0,32915.0,20.049289554910153,10290.0,21650.0,4902.857142857143,6800.0,260.0,900.6428571428571,5989.562623111828,1630.0,22.20965134258208,2230.0,16220.0,1322.8550459083974,190.7156907708113,12.45003157304374,100.58199589490471,490.52618805354865,210.35242920547014,520.0,37.31032056144579,747.6667596741592,700.0,13416.666666666666,10820.0,320.0,776.6302891654752,10219.142857142859,4324.281045903072,1010.0,16920.0,10.664919079371087,8570.0,7696.666666666667,1800.533528936501,871.1138937199252,294.7866894133749,3480.0,6680.0,730.0,13.196450964134396,293.0958150748325,2350.0,104.77291246287184
2023-03-20 02:41:40+00:00,24.15,81.0,45.75,49.7,28.7,78.5,103.5,14.75,18.0,20.45,17.5,82.0,38.65,11.35,12.05,35.8,13.15,189.3,20.0,24.85,26.5,22.55,88.5,43.9,20.95,52.5,106.3,74.5,19.55,28.85,24.25,81.4,45.8,49.75,28.75,78.6,103.6,14.8,18.05,20.5,17.55,82.1,38.8,11.4,12.1,35.85,13.199999999999998,190.9,20.05,24.9,26.55,22.6,88.6,43.95,21.0,52.6,106.4,74.6,19.6,28.96666666666667,1034.52,8135.0,107.68732048898538,149.33206443169604,54.70275305436173,351.1785123531487,1389.664102801407,198.6784829970218,657.0260141093474,4140.0,2678.5714285714284,1420.0,905.0,1355.1583333333333,5990.0,2169.8996646852615,300.0,23310.0,40.70960665315305,31053.33333333333,2215.0,60.0,4790.0,490.0,684.2703159306051,15370.0,1465.0,60.718530266041114,563.3333333333334,17554.0,315.1084621315043,60.0,20.821706730587675,40.618704423590685,121.25504545991105,251.3759962926793,496.59643614574634,12.432075074205324,411.256281799827,240.0,12270.0,4289.529357715369,60.0,619.1322013027864,7890.0,2240.0,544.375,340.0,49.365202258245674,4345.0,5470.0,870.0,1455.0,74.65470978472273,229.44562905119278,3293.0389803383628,265.0,20.0,321.6793528954036,5205.1644595912385,64.3965812193067,3110.0,49.33330318563633,2088.238686749881,135.5866962468265,185.87835285760036,1051.458572770329,41.13527892958923,2252.5947971781306,1040.0,24564.285714285717,23750.0,90.0,3340.966666666667,27830.0,6486.316346593507,610.0,32920.0,22.8476278119423,10290.0,21670.0,5405.0,6800.0,260.0,887.8914399092971,6900.0,1630.0,17.02914109656903,2226.6666666666665,16220.0,1383.055856364716,410.0,12.939694300391269,122.0695756442645,444.07043164326655,205.30292680745492,409.4774746568184,25.4975092130809,663.0477253418961,700.0,16750.0,7929.682692758322,320.0,742.4590753111596,11210.0,6520.0,758.75,16920.0,9.839372563616276,8570.0,8030.0,2680.0,1030.0,287.8850255900468,2687.5456178090208,4563.381725346746,750.0,10.0,275.5983416923244,1884.7733979859713,98.45948573764316
2023-03-20 02:41:50+00:00,24.15,81.0,45.75,49.7,28.7,78.5,103.5,14.75,18.0,20.45,17.5,82.0,38.65,11.35,12.05,35.8,13.15,189.3,20.0,24.85,26.5,22.55,88.5,43.9,20.95,52.5,106.3,74.5,19.55,28.85,24.25,81.4,45.8,49.75,28.75,78.6,103.6,14.8,18.05,20.5,17.55,82.1,38.75,11.4,12.1,35.85,13.2,190.9,20.05,24.9,26.55,22.6,88.6,43.95,21.0,52.6,106.4,74.6,19.6,28.96666666666667,1034.5444444444447,8160.0,109.23639342863422,149.96964764912718,56.353206883349884,304.1785123531487,2140.0,380.0,794.4583018392542,4150.0,870.0,1020.0,433.75553412208507,2980.0,4741.4,1100.0,237.47377146026236,15528.611111111111,37.86362225207531,31000.0,1460.0,60.0,4910.0,590.0,674.8803610635487,15370.0,1005.6076715248013,59.61479139665572,705.0,16275.0,290.21957324261547,32.024463968056004,33.2179920781192,38.06306192957682,150.0,234.0479958292642,1090.0,10.990452122013043,391.85835103567587,225.94068407226396,12327.5,4247.4411697144205,148.7698100897142,10.0,8230.0,887.0854568676764,705.0,447.5,51.12560675993967,3755.0,5040.0,1180.2898860452553,1335.0,71.44078160665144,236.16034223982115,3289.0112978204543,250.0,11.529242769574799,309.11423956285506,6680.0,59.30594750991038,3120.0,49.59370012984484,2187.8215225853423,141.26873280783587,161.87835285760033,920.0,50.0,2580.108339632149,1040.0,24550.0,23750.0,295.6899890383108,4170.0,25585.0,7810.0,479.2512538580247,25127.222222222223,19.73445703692611,10290.0,21670.0,5413.333333333333,7020.0,260.0,1157.5902170391967,6900.0,1139.484304869864,14.090296273629969,2320.0,20795.0,1307.7225230313825,198.2663995131122,20.699839254419867,109.84000768719392,550.0,190.96579265838676,520.0,24.23519000936597,630.6826949470897,515.075604564316,16750.0,7734.9603365947905,153.94117590061308,1590.0,11390.0,3725.1610456435205,1020.0,16920.0,9.302470939242758,8570.0,8030.0,2192.242772367974,1030.0,280.9733139729966,2763.0373692474354,4455.794530813392,750.0,13.703648960114807,263.30907408781167,2350.0,92.08985259414348
2023-03-20 02:42:00+00:00,24.15,81.0,45.775,49.7,28.7,78.5,103.5,14.75,18.0,20.45,17.5,82.0,38.7,11.35,12.05,35.8,13.2,189.3,20.0,24.84,26.5,22.55,88.5,43.9,21.0,52.5,106.3,74.5,19.55,28.85,24.25,81.4,45.825,49.75,28.75,78.6,103.6,14.8,18.05,20.5,17.55,82.1,38.75,11.4,12.1,35.85,13.25,190.9,20.05,24.883333333333336,26.55,22.600000000000005,88.6,43.95,21.05,52.6,106.4,74.6,19.6,28.96666666666667,1034.58,8190.0,143.4670831364335,115.0,210.0,460.0,2090.0,215.9143286325635,709.6627771478961,2935.5261488340193,85.71428571428571,1010.0,436.9505934689834,20.0,5990.0,1100.0,300.0,85.0,39.647376002087995,31043.33333333333,4810.0,360.0,4976.666666666667,600.0,624.8803610635487,1660.0,1480.0,59.786390774517095,710.0,11700.0,266.90825330834514,31.18708772866213,31.322895046571915,140.0,143.29770256279522,300.0,670.1995545182183,9.727499712902459,375.0992552132731,185.2275883930622,12285.0,8240.0,113.61603635092851,600.3440158116218,9714.0,769.5957444797261,594.296875,16920.0,52.85997858944654,2917.5,3396.6666666666665,4370.0,2230.0,90.0,298.2897595925543,6680.0,250.0,11.746353528479535,391.25943655667567,6680.0,54.36141152034948,3220.0,64.09204422819455,1600.0,560.0,240.0,920.0,35.1204682419106,2245.775777903754,752.835219478738,24898.571428571428,23750.0,279.6555433759009,3080.0,27880.0,7810.0,710.0,23310.0,19.078921800472322,10290.0,19526.0,5130.0,7240.0,260.0,1026.3402170391967,15370.0,1630.0,12.18190991532225,2330.0,25870.0,1238.646675863783,198.5177697599344,19.533119856380317,150.0,464.9495774621019,420.0,441.1846843321023,22.737312020342074,601.3797506011405,552.8657947294469,16750.0,10820.0,163.1838228881897,916.9990415970195,11522.0,3273.710629700195,856.09375,6050.0,8.817314474484938,8570.0,6960.0,2680.0,1030.0,500.0,2864.6982055371504,5100.0,750.0,13.842871417749887,332.2208334551445,2350.0,85.28550702852446
